BusinessEntityID,PersonType,Name,HireDate,EmailPromotion,Thời Gian Gửi Đơn,Rate,KPI,Doanh Số Đạt Được,Vượt KPI,VacationHours,SickLeaveHours,Số Ngày,Quyết định Tăng Lương
14138,IN,Randall A Ruiz,2011-03-14 10:15:52.323,2,2012-03-30 18:38:16.847,80,705777,687587,-18190,24,58,382.0,Không
14139,IN,Sean NULL Morgan,2009-09-05 04:55:21.658,0,,60,529333,528691,-642,6,61,,Không
14140,IN,Randall T Diaz,2007-04-04 00:59:32.587,2,2009-12-08 21:02:36.293,70,617555,595601,-21954,55,27,979.0,Không
14141,IN,Timothy NULL Morgan,2008-08-13 20:39:10.611,0,,89,785177,778540,-6637,26,49,,Không
14142,IN,Randall H Hernandez,2008-07-03 02:33:01.602,0,,50,441111,440893,-218,97,25,,Không
14143,IN,Patrick A Morgan,2006-12-07 17:19:26.893,0,,78,688133,710261,22128,49,20,,Không
14144,IN,Brian T Morgan,2010-04-13 21:16:46.778,1,2015-02-08 19:10:46.264,71,626377,641690,15313,90,75,1761.0,Không
14145,IN,Bryce J Morgan,2012-08-13 02:44:40.996,0,,55,485222,478441,-6781,30,70,,Không
14146,IN,Nathaniel E Morgan,2006-02-04 22:59:31.746,0,,122,1076311,1094158,17847,7,39,,Không
14147,IN,Paula C Ashe,2010-06-27 10:10:58.402,2,2013-05-09 11:30:35.218,18,158800,157385,-1415,87,28,1047.0,Không
14148,IN,Randall NULL Alvarez,2012-01-23 06:08:08.176,0,,99,873400,849232,-24168,29,45,,Không
14149,IN,Chase D Morgan,2012-08-17 12:27:46.821,0,,84,741066,753443,12377,75,35,,Không
14150,IN,Juan C Morgan,2010-02-20 11:35:12.409,0,,77,679311,665019,-14292,39,36,,Không
14151,IN,Sebastian C Morgan,2009-11-17 02:30:42.000,1,2014-02-13 10:19:39.949,31,273488,263294,-10194,80,26,1549.0,Không
14152,IN,Cole D Morgan,2007-10-15 10:43:35.419,0,,99,873400,867447,-5953,93,45,,Không
14153,IN,Jared A Morgan,2008-07-30 07:09:54.306,0,,20,176444,151938,-24506,0,36,,Không
14154,IN,Randall F Moreno,2006-04-07 03:33:18.211,0,,59,520511,497715,-22796,81,70,,Không
14155,IN,Bryan NULL Morgan,2013-03-12 03:58:32.616,0,,41,361711,351221,-10490,43,71,,Không
14156,IN,Garrett J Morgan,2006-01-07 18:12:30.819,0,,99,873400,864662,-8738,8,71,,Không
14157,IN,Randall J Munoz,2010-02-24 11:05:53.338,0,,88,776355,801180,24825,86,46,,Không
14158,IN,Steven NULL Morgan,2012-09-12 02:32:16.447,0,,114,1005733,1021138,15405,2,79,,Không
14159,IN,Randall NULL Alonso,2009-02-03 19:55:56.592,1,2010-10-16 19:23:44.877,69,608733,591638,-17095,77,52,619.0,Không
14160,IN,Adrian NULL Morgan,2006-03-30 15:17:35.141,0,,123,1085133,1101806,16673,49,37,,Không
14161,IN,Cody NULL Morgan,2012-02-05 14:52:47.261,1,2016-01-12 02:46:04.893,114,1005733,994134,-11599,71,26,1436.0,Không
14162,IN,Randall F Romero,2006-10-15 01:05:52.469,1,2007-12-05 01:21:59.759,108,952800,971144,18344,36,31,416.0,Có
14163,IN,Charles G Morgan,2012-10-07 14:09:38.074,0,,104,917511,916526,-985,63,54,,Không
14164,IN,Devin E Morgan,2006-01-03 20:10:42.772,0,,14,123511,132588,9077,65,64,,Không
14165,IN,Randall A Navarro,2010-12-30 08:26:35.638,2,2012-09-03 09:15:09.371,87,767533,778986,11453,0,50,613.0,Có
14166,IN,Randall NULL Gutierrez,2006-10-05 08:13:24.581,1,2010-04-30 12:21:57.391,110,970444,962503,-7941,58,55,1303.0,Không
14167,IN,Eduardo M Morgan,2010-08-19 23:47:22.363,1,2014-07-29 21:55:33.563,63,555800,578525,22725,12,64,1439.0,Không
14168,IN,Randall NULL Torres,2008-12-16 00:05:54.419,0,,102,899866,911499,11633,18,69,,Không
14169,IN,Randall M Dominguez,2013-10-16 00:25:33.620,0,,23,202911,187524,-15387,63,79,,Không
14170,IN,Paula L Jimenez,2008-06-12 23:04:46.985,0,,12,105866,127172,21306,19,43,,Không
14171,IN,Randall A Gill,2012-07-09 03:27:22.647,0,,12,105866,105583,-283,56,35,,Không
14172,IN,Randall Z Vazquez,2009-12-25 23:58:49.739,0,,124,1093955,1088944,-5011,72,33,,Không
14173,IN,Marcus W Morgan,2006-12-04 15:47:24.534,2,2011-06-01 18:54:43.307,92,811644,795568,-16076,43,76,1640.0,Không
14174,IN,Randall NULL Blanco,2011-11-24 14:10:49.458,1,2013-07-01 15:23:44.971,9,79400,65511,-13889,73,35,585.0,Không
14175,IN,Randall NULL Serrano,2010-08-19 15:55:10.697,0,,88,776355,789677,13322,58,51,,Không
14176,IN,Ian NULL Morgan,2009-08-11 06:04:57.968,0,,31,273488,272004,-1484,21,46,,Không
14177,IN,Randall NULL Ramos,2013-12-06 20:20:21.944,1,2015-09-04 18:06:44.344,33,291133,277877,-13256,20,70,636.0,Không
14178,IN,Randall T Carlson,2006-08-27 21:09:05.068,2,2007-11-10 15:07:08.903,65,573444,582911,9467,2,66,439.0,Không
14179,IN,Randall M Suarez,2008-07-28 15:11:15.070,1,2012-09-30 19:55:25.924,117,1032200,1020378,-11822,53,54,1525.0,Không
14180,IN,Randall D Sanz,2013-09-05 07:17:45.669,2,2017-05-29 17:59:42.966,26,229377,204694,-24683,4,53,1362.0,Không
14181,IN,Seth A Morgan,2010-01-15 16:41:30.856,2,2014-11-10 01:31:46.948,31,273488,252567,-20921,31,51,1759.0,Không
14182,IN,Randall M Rubio,2007-11-25 16:16:13.675,0,,37,326422,335701,9279,18,44,,Không
14183,IN,Xavier NULL Morgan,2011-03-26 14:25:31.749,1,2013-02-28 02:13:51.859,26,229377,229344,-33,25,80,704.0,Không
14184,IN,Randall C Ortega,2008-09-22 03:48:04.090,1,2010-08-14 12:44:55.178,10,88222,83707,-4515,9,46,691.0,Không
14185,IN,Dalton L Morgan,2006-10-09 03:52:23.248,1,2009-04-07 22:35:14.383,106,935155,945932,10777,21,67,911.0,Không
14186,IN,Carlos NULL Bell,2009-12-24 05:49:07.687,1,2012-08-27 16:12:04.847,120,1058666,1065214,6548,3,48,977.0,Có
14187,IN,Paula W Moreno,2006-07-01 16:26:27.210,0,,39,344066,355418,11352,81,48,,Không
14188,IN,Renee L Martin,2007-06-09 21:37:48.965,2,2010-04-21 20:24:13.474,115,1014555,1024002,9447,69,42,1046.0,Không
14189,IN,Renee L Gomez,2013-02-07 23:49:58.893,0,,34,299955,284361,-15594,53,76,,Không
14190,IN,Renee L Ruiz,2012-12-01 20:51:32.115,0,,52,458755,474755,16000,22,79,,Không
14191,IN,Isaiah W Bell,2012-03-31 03:16:32.315,0,,45,397000,406333,9333,41,56,,Không
14192,IN,Alex M Bell,2007-04-17 04:56:59.483,2,2010-11-13 03:41:28.410,83,732244,739476,7232,24,29,1305.0,Có
14193,IN,Evan NULL Bradley,2009-07-04 07:55:04.791,1,2011-07-14 17:47:28.370,57,502866,509248,6382,74,22,740.0,Không
14194,IN,Renee C Hernandez,2009-08-11 16:37:00.174,0,,38,335244,317444,-17800,66,49,,Không
14195,IN,Renée R Alvarez,2007-10-24 06:06:14.666,0,,11,97044,91884,-5160,65,25,,Không
14196,IN,Renee NULL Jimenez,2007-09-17 14:05:00.729,1,2009-10-14 21:03:30.537,52,458755,473377,14622,86,38,758.0,Không
14197,IN,Mason NULL Blue,2011-07-30 01:10:10.919,0,,75,661666,638489,-23177,0,40,,Không
14198,IN,Renee C Moreno,2010-01-27 18:34:52.446,1,2014-04-04 03:29:31.929,15,132333,145874,13541,47,32,1527.0,Có
14199,IN,Renee NULL Alonso,2006-02-14 04:55:52.973,2,2007-09-23 16:27:21.632,40,352888,370198,17310,54,32,586.0,Có
14200,IN,Mark E Bebbington,2013-04-06 08:36:45.236,2,2016-04-28 06:14:48.228,118,1041022,1032865,-8157,6,61,1117.0,Không
14201,IN,Paula M Munoz,2009-10-29 11:15:46.244,0,,41,361711,364486,2775,13,70,,Không
14202,IN,Renee E Romero,2009-05-07 03:52:45.044,0,,28,247022,238588,-8434,24,63,,Không
14203,IN,Jesse K Bell,2007-11-19 13:39:23.228,2,2010-04-10 18:49:31.831,95,838111,817109,-21002,58,24,873.0,Không
14204,IN,Renee NULL Navarro,2006-03-04 13:42:51.384,0,,83,732244,750935,18691,96,22,,Không
14205,IN,Timothy J Bell,2008-02-13 09:21:50.952,1,2009-08-01 01:46:31.919,95,838111,823229,-14882,66,67,534.0,Không
14206,IN,Patrick B Blue,2010-10-13 21:32:44.860,0,,68,599911,598357,-1554,41,27,,Không
14207,IN,Renee NULL Gutierrez,2010-04-28 12:52:21.924,0,,41,361711,348820,-12891,66,32,,Không
14208,IN,Brian R Bell,2011-12-17 16:07:03.188,0,,122,1076311,1070982,-5329,35,41,,Không
14209,IN,Renee L Torres,2007-05-19 05:05:16.136,0,,79,696955,711461,14506,55,68,,Không
14210,IN,Bryce O Bell,2010-07-24 08:24:01.144,1,2015-05-27 00:04:16.587,89,785177,801339,16162,41,80,1767.0,Không
14211,IN,Nathaniel NULL Bradley,2006-05-29 04:46:52.696,0,,107,943977,958057,14080,98,74,,Không
14212,IN,Renee NULL Dominguez,2007-11-28 15:02:15.100,1,2009-03-14 12:38:09.684,64,564622,551348,-13274,94,67,471.0,Không
14213,IN,Chase NULL Bell,2011-12-23 14:51:38.719,1,2016-02-28 01:36:18.627,117,1032200,1015174,-17026,85,44,1527.0,Không
14214,IN,Renee L Gill,2010-01-13 10:28:22.131,0,,105,926333,903155,-23178,73,41,,Không
14215,IN,Juan L Bell,2013-08-24 12:26:26.989,0,,12,105866,123491,17625,80,60,,Không
14216,IN,Sebastian D Bell,2006-09-19 22:55:06.233,0,,22,194088,219082,24994,54,71,,Không
14217,IN,Renee NULL Serrano,2012-05-20 00:59:05.191,2,2014-05-15 23:55:48.279,110,970444,980747,10303,41,26,725.0,Có
14218,IN,Renee K Ramos,2006-06-23 01:07:02.628,2,2007-08-13 16:27:04.904,69,608733,615406,6673,92,53,416.0,Không
14219,IN,Paula L Alonso,2007-09-04 09:41:22.562,0,,41,361711,351495,-10216,46,30,,Không
14220,IN,Renee NULL Carlson,2009-10-26 05:16:41.202,2,2013-12-16 06:27:02.084,59,520511,534303,13792,55,20,1512.0,Có
14221,IN,Cole NULL Bell,2006-05-20 21:00:01.268,1,2011-05-04 23:35:47.972,120,1058666,1069393,10727,61,22,1810.0,Không
14222,IN,Jared NULL Bell,2009-10-10 06:40:47.038,0,,18,158800,177721,18921,6,23,,Không
14223,IN,Bryan C Bell,2011-02-16 07:06:29.008,0,,71,626377,641093,14716,32,27,,Không
14224,IN,Renee L Suarez,2006-06-18 19:19:04.971,0,,31,273488,280852,7364,49,61,,Không
14225,IN,Garrett J Bell,2007-09-16 20:47:06.881,2,2010-06-20 05:15:25.684,73,644022,655885,11863,35,54,1007.0,Có
14226,IN,Steven NULL Bell,2006-07-06 03:41:01.097,0,,117,1032200,1012441,-19759,5,58,,Không
14227,IN,Adrian NULL Bell,2009-06-04 17:31:45.365,1,2012-03-21 05:48:00.435,10,88222,106973,18751,89,74,1020.0,Không
14228,IN,Renee L Sanz,2009-01-11 14:26:07.037,0,,103,908688,923721,15033,98,24,,Không
14229,IN,Cody A Bell,2009-05-22 20:05:23.938,1,2012-06-25 16:58:11.435,26,229377,211911,-17466,76,42,1129.0,Không
14230,IN,Charles J Bell,2013-10-17 03:34:43.065,0,,103,908688,902630,-6058,86,67,,Không
14231,IN,Renee L Rubio,2009-07-16 19:46:53.699,0,,99,873400,882158,8758,99,74,,Không
14232,IN,Renee NULL Ortega,2010-03-24 23:24:49.139,2,2014-10-22 15:59:13.649,28,247022,271183,24161,78,30,1672.0,Không
14233,IN,Devin NULL Bell,2007-09-21 20:39:48.754,1,2012-01-27 04:08:42.087,42,370533,350237,-20296,97,73,1588.0,Không
14234,IN,Gina E Martin,2013-09-20 09:13:19.974,2,2015-09-25 14:01:30.416,99,873400,872274,-1126,77,31,735.0,Không
14235,IN,Eduardo NULL Bell,2007-07-24 23:30:25.841,0,,81,714600,722666,8066,61,25,,Không
14236,IN,Gina NULL Ruiz,2011-10-03 22:14:45.602,0,,10,88222,97496,9274,21,80,,Không
14237,IN,Richard E Blue,2007-12-03 02:41:15.622,0,,44,388177,395192,7015,92,46,,Không
14238,IN,Gina NULL Diaz,2013-10-24 10:23:10.898,0,,32,282311,259746,-22565,29,47,,Không
14239,IN,Gina NULL Hernandez,2007-06-29 03:26:12.197,0,,114,1005733,1024308,18575,43,24,,Không
14240,IN,Marcus L Blue,2007-10-10 02:35:27.074,0,,32,282311,283726,1415,22,51,,Không
14241,IN,Ian NULL Bell,2011-03-07 03:31:27.097,0,,29,255844,241277,-14567,85,72,,Không
14242,IN,Paula B Romero,2007-03-30 00:46:11.155,0,,71,626377,649629,23252,92,67,,Không
14243,IN,Gina NULL Alvarez,2007-07-20 11:05:44.789,1,2010-01-14 06:16:58.898,27,238200,261696,23496,32,36,908.0,Có
14244,IN,Gina NULL Jiménez,2012-11-28 03:14:18.049,2,2014-07-09 20:25:21.980,82,723422,698952,-24470,16,43,588.0,Không
14245,IN,Lucas G Blue,2009-12-10 08:13:59.918,0,,103,908688,898358,-10330,45,53,,Không
14246,IN,Gina J Moreno,2006-11-21 00:27:00.383,1,2010-11-24 13:59:10.678,94,829288,835667,6379,54,70,1464.0,Không
14247,IN,Gina C Alonso,2013-08-28 15:55:18.141,0,,36,317600,327543,9943,34,32,,Không
14248,IN,Gina NULL Romero,2011-02-22 22:39:07.657,0,,86,758711,778656,19945,2,36,,Không
14249,IN,Seth NULL Bell,2007-02-05 14:34:49.113,0,,123,1085133,1062085,-23048,41,64,,Không
14250,IN,Gina M Navarro,2011-04-10 04:44:00.244,0,,108,952800,942709,-10091,45,59,,Không
14251,IN,Xavier R Bell,2013-10-01 05:30:15.625,0,,9,79400,72565,-6835,60,43,,Không
14252,IN,Gina A Gutierrez,2010-06-18 10:01:08.342,2,2013-08-20 16:54:21.908,107,943977,925430,-18547,84,80,1159.0,Không
14253,IN,Gina NULL Torres,2011-05-23 01:56:17.803,0,,51,449933,439716,-10217,60,73,,Không
14254,IN,Dalton NULL Bell,2010-07-08 01:49:25.452,0,,75,661666,682513,20847,60,49,,Không
14255,IN,Gina L Dominguez,2007-03-09 05:54:46.989,0,,109,961622,942823,-18799,21,26,,Không
14256,IN,Paula NULL Navarro,2006-02-14 21:00:51.499,0,,89,785177,797714,12537,65,34,,Không
14257,IN,Gina F Gill,2013-01-29 21:07:16.277,0,,44,388177,407446,19269,90,26,,Không
14258,IN,Gina NULL Vazquez,2009-12-28 02:08:04.278,1,2012-02-26 12:06:35.145,64,564622,585941,21319,97,33,790.0,Không
14259,IN,Jeremy F Bell,2007-05-05 04:21:47.018,1,2011-03-01 01:55:14.380,43,379355,392535,13180,48,69,1395.0,Không
14260,IN,Gina NULL Blanco,2012-02-18 19:47:18.452,0,,39,344066,368649,24583,40,33,,Không
14261,IN,Carlos A Murphy,2008-04-27 17:21:41.264,0,,26,229377,207995,-21382,13,49,,Không
14262,IN,Angel M Murphy,2007-09-30 15:17:37.235,0,,101,891044,905814,14770,11,27,,Không
14263,IN,Gina NULL Serrano,2006-11-21 15:08:53.391,2,2007-09-02 04:04:18.566,23,202911,204085,1174,62,67,284.0,Không
14264,IN,Isaiah NULL Murphy,2009-01-23 20:31:54.658,2,2013-12-11 01:43:28.620,58,511688,492758,-18930,53,23,1782.0,Không
14265,IN,Gina R Carlson,2008-08-17 07:30:54.000,2,2011-03-13 12:45:44.420,82,723422,720201,-3221,10,72,938.0,Không
14266,IN,Alex NULL Murphy,2009-04-23 17:48:57.519,0,,45,397000,394468,-2532,11,43,,Không
14267,IN,Gina NULL Suarez,2011-04-02 05:57:05.991,0,,36,317600,342462,24862,20,49,,Không
14268,IN,Evan L Murphy,2011-02-24 13:59:22.890,2,2011-11-11 06:05:14.320,109,961622,957646,-3976,37,60,259.0,Không
14269,IN,Gina NULL Schmidt,2010-02-15 06:49:12.060,0,,113,996911,996350,-561,75,79,,Không
14270,IN,Mason R Murphy,2011-11-26 05:20:20.641,1,2016-07-23 09:59:28.701,35,308777,307415,-1362,50,73,1701.0,Không
14271,IN,Paula A Gutierrez,2006-08-08 09:29:15.991,0,,83,732244,733604,1360,79,71,,Không
14272,IN,Jill NULL Gomez,2009-06-17 16:46:40.951,1,2010-06-17 02:11:37.183,47,414644,395496,-19148,58,25,364.0,Không
14273,IN,Isaac L Murphy,2008-09-16 00:53:19.788,1,2010-04-23 09:15:41.268,33,291133,311375,20242,0,40,584.0,Có
14274,IN,Jill P Ruiz,2009-06-27 14:43:48.582,2,2013-12-30 10:44:51.702,56,494044,508687,14643,37,70,1646.0,Không
14275,IN,Jesse NULL Murphy,2008-01-15 19:07:52.422,1,2012-08-06 05:39:09.228,52,458755,454555,-4200,61,68,1664.0,Không
14276,IN,Jill F Diaz,2012-09-06 20:28:30.848,1,2015-09-30 19:11:17.883,97,855755,834446,-21309,83,24,1118.0,Không
14277,IN,Jill L Hernandez,2008-03-03 13:49:44.436,2,2011-12-05 04:25:52.343,37,326422,328567,2145,1,27,1371.0,Có
14278,IN,Sean NULL Murphy,2009-04-04 00:21:01.321,0,,9,79400,66514,-12886,50,68,,Không
14279,IN,Timothy NULL Murphy,2010-07-26 19:13:33.761,0,,86,758711,741227,-17484,40,72,,Không
14280,IN,Jill J Ashe,2006-08-20 09:27:21.711,2,2008-11-16 17:06:18.276,30,264666,281489,16823,97,36,819.0,Không
14281,IN,Patrick M Murphy,2013-10-25 07:35:43.864,0,,20,176444,165825,-10619,92,59,,Không
14282,IN,Brian NULL Murphy,2011-09-30 06:22:31.077,0,,90,794000,793627,-373,8,55,,Không
14283,IN,Jill NULL Jimenez,2006-11-30 10:49:35.773,1,2008-11-04 11:28:19.095,110,970444,967874,-2570,8,58,705.0,Không
14284,IN,Bryce R Murphy,2013-03-16 01:33:17.848,0,,114,1005733,994731,-11002,52,51,,Không
14285,IN,Jill E Moreno,2013-05-24 01:43:21.013,0,,72,635200,642499,7299,41,40,,Không
14286,IN,Jill M Munoz,2008-06-22 06:26:38.858,0,,96,846933,856745,9812,91,55,,Không
14287,IN,Nathaniel NULL Murphy,2013-07-28 18:00:57.117,0,,95,838111,817940,-20171,16,57,,Không
14288,IN,Jill NULL Alonso,2012-01-10 20:19:28.273,0,,112,988088,995688,7600,52,64,,Không
14289,IN,Chase J Murphy,2012-10-25 07:04:46.117,0,,110,970444,969818,-626,98,67,,Không
14290,IN,Jill NULL Navarro,2010-07-26 07:10:00.851,0,,36,317600,313262,-4338,78,61,,Không
14291,IN,Jill N Gutierrez,2011-08-06 15:14:56.385,0,,98,864577,872903,8326,25,20,,Không
14292,IN,Jill A Travers,2012-05-02 23:22:54.211,0,,99,873400,880798,7398,77,22,,Không
14293,IN,Juan T Murphy,2008-01-04 23:51:25.238,0,,118,1041022,1053239,12217,55,46,,Không
14294,IN,Sebastian R Murphy,2007-06-24 02:27:17.483,1,2011-06-24 08:41:25.360,62,546977,539856,-7121,94,74,1461.0,Không
14295,IN,Jill H Dominguez,2012-10-18 12:56:20.117,1,2015-05-12 18:29:43.927,122,1076311,1063284,-13027,98,46,936.0,Không
14296,IN,Cole NULL Murphy,2013-09-01 22:33:22.345,0,,54,476400,468381,-8019,55,71,,Không
14297,IN,Jill J Gill,2010-06-30 17:13:36.001,1,2015-03-01 10:46:21.009,53,467577,482146,14569,51,42,1704.0,Có
14298,IN,Jill NULL Vazquez,2008-12-21 11:30:03.867,1,2012-07-10 05:19:33.070,94,829288,846935,17647,25,33,1296.0,Có
14299,IN,Jared V Moyer,2009-08-21 15:35:44.895,2,2014-03-17 06:22:37.665,21,185266,182480,-2786,94,48,1668.0,Không
14300,IN,Jill NULL Blanco,2007-12-22 09:06:37.801,0,,50,441111,440384,-727,48,58,,Không
14301,IN,Bryan L Murphy,2008-10-17 01:09:43.680,0,,97,855755,877077,21322,21,78,,Không
14302,IN,Garrett NULL Murphy,2006-08-22 12:55:56.080,1,2009-08-31 22:50:48.160,97,855755,833934,-21821,40,33,1105.0,Không
14303,IN,Jill NULL Serrano,2006-06-02 20:41:27.876,0,,54,476400,500403,24003,75,70,,Không
14304,IN,Jill NULL Ramos,2008-04-29 05:58:30.724,2,2013-04-24 01:27:43.911,95,838111,815501,-22610,95,77,1820.0,Không
14305,IN,Steven L Murphy,2006-04-23 04:41:18.088,2,2009-01-02 00:27:06.437,82,723422,744979,21557,53,36,984.0,Có
14306,IN,Paula L Dominguez,2012-03-25 02:31:19.828,0,,71,626377,643322,16945,35,39,,Không
14307,IN,Jill NULL Carlson,2013-10-26 06:56:59.515,0,,92,811644,812802,1158,65,45,,Không
14308,IN,Cody NULL Murphy,2007-07-29 03:39:26.044,0,,78,688133,710748,22615,5,51,,Không
14309,IN,Jill J Suarez,2008-04-19 22:47:06.246,2,2010-09-15 23:29:14.284,66,582266,580757,-1509,54,75,879.0,Không
14310,IN,Charles M Murphy,2009-02-26 02:27:25.436,0,,125,1102777,1125462,22685,32,73,,Không
14311,IN,Devin NULL Murphy,2006-03-06 10:47:04.735,1,2007-04-18 02:42:58.208,88,776355,763567,-12788,48,75,407.0,Không
14312,IN,Jill NULL Sandoval,2008-02-10 10:59:53.212,0,,39,344066,355862,11796,34,28,,Không
14313,IN,Jill NULL Rubio,2006-10-20 03:28:07.913,1,2009-02-13 05:08:55.737,113,996911,1006310,9399,10,51,847.0,Có
14314,IN,Eduardo S Murphy,2006-07-08 08:58:14.640,0,,58,511688,502082,-9606,83,47,,Không
14315,IN,Jill A Ortega,2008-12-14 05:05:53.614,0,,42,370533,383528,12995,76,63,,Không
14316,IN,Richard M Murphy,2007-07-19 02:08:12.976,0,,15,132333,120262,-12071,6,65,,Không
14317,IN,Marcus NULL Murphy,2013-03-29 23:45:46.953,0,,94,829288,811952,-17336,7,27,,Không
14318,IN,Ian G Murphy,2011-04-27 17:01:01.876,1,2015-07-30 14:58:50.236,17,149977,126533,-23444,12,28,1554.0,Không
14319,IN,Kendra J Gomez,2006-05-19 23:35:39.515,0,,103,908688,928670,19982,11,37,,Không
14320,IN,Lucas C Murphy,2013-07-13 13:07:06.850,0,,30,264666,273383,8717,79,33,,Không
14321,IN,Seth A Murphy,2007-01-11 21:17:06.106,0,,50,441111,441618,507,14,24,,Không
14322,IN,Xavier NULL Murphy,2007-06-16 20:10:58.402,2,2011-01-02 01:51:46.992,94,829288,853672,24384,22,57,1295.0,Có
14323,IN,Dalton N Murphy,2006-02-28 05:45:20.820,0,,88,776355,791508,15153,52,27,,Không
14324,IN,Kendra NULL Ruiz,2010-05-09 19:57:51.411,1,2014-04-05 21:59:43.692,28,247022,222948,-24074,77,60,1427.0,Không
14325,IN,Jeremy NULL Murphy,2006-04-28 16:12:32.591,0,,44,388177,370318,-17859,77,73,,Không
14326,IN,Carlos NULL Bailey,2012-10-13 08:46:18.719,0,,29,255844,243235,-12609,64,24,,Không
14327,IN,Angel T Bailey,2011-11-17 04:25:40.878,1,2013-05-15 22:32:21.854,9,79400,90997,11597,93,66,545.0,Không
14328,IN,Kendra NULL Diaz,2013-09-05 06:40:53.041,0,,82,723422,702996,-20426,34,72,,Không
14329,IN,Isaiah H Bailey,2012-05-12 06:23:22.239,0,,125,1102777,1103369,592,41,59,,Không
14330,IN,Alex L Bailey,2011-09-28 15:16:31.609,0,,76,670488,653416,-17072,45,47,,Không
14331,IN,Paula W Gill,2008-01-12 05:26:56.601,0,,122,1076311,1070521,-5790,75,29,,Không
14332,IN,Kendra R Alvarez,2013-01-28 02:39:34.560,0,,92,811644,808789,-2855,41,45,,Không
14333,IN,Kendra NULL Jimenez,2007-01-24 01:45:17.999,0,,100,882222,870808,-11414,24,28,,Không
14334,IN,Evan C Bailey,2011-08-16 06:05:44.879,0,,87,767533,756094,-11439,30,79,,Không
14335,IN,Kendra NULL Moreno,2010-01-07 15:25:06.952,0,,114,1005733,1004616,-1117,55,29,,Không
14336,IN,Isaac NULL Bailey,2007-10-28 08:41:23.869,2,2012-08-29 17:21:07.900,38,335244,319963,-15281,50,28,1767.0,Không
14337,IN,Kendra S Munoz,2010-06-13 18:34:13.872,0,,108,952800,950969,-1831,0,21,,Không
14338,IN,Jesse A Bailey,2012-02-21 08:37:08.032,1,2013-02-09 08:54:42.985,75,661666,640853,-20813,66,70,354.0,Không
14339,IN,Sean L Bailey,2007-01-09 07:39:56.754,1,2008-11-29 01:49:15.734,25,220555,220022,-533,25,33,689.0,Không
14340,IN,Kendra C Alonso,2009-06-19 19:23:11.425,0,,86,758711,733729,-24982,58,52,,Không
14341,IN,Timothy L Bailey,2010-11-28 14:14:07.987,1,2015-04-12 23:22:12.241,18,158800,141982,-16818,2,29,1596.0,Không
14342,IN,Patrick J Bailey,2011-05-18 22:27:07.776,0,,58,511688,515135,3447,87,63,,Không
14343,IN,Brian R Bailey,2008-04-19 00:43:23.369,0,,124,1093955,1077580,-16375,84,20,,Không
14344,IN,Kendra NULL Romero,2007-08-16 12:16:34.862,2,2010-11-08 13:08:24.947,31,273488,279258,5770,57,30,1180.0,Có
14345,IN,Bryce L Bailey,2011-08-14 08:07:55.339,0,,76,670488,681266,10778,33,49,,Không
14346,IN,Kendra NULL Navarro,2013-12-14 14:29:52.320,2,2017-04-23 21:45:06.070,29,255844,235576,-20268,1,30,1226.0,Không
14347,IN,Nathaniel S Bailey,2006-09-04 20:12:45.381,0,,21,185266,161140,-24126,85,67,,Không
14348,IN,Chase E Bailey,2010-10-01 12:15:42.400,0,,32,282311,291662,9351,98,26,,Không
14349,IN,Kendra S Gutierrez,2009-03-05 00:54:36.393,0,,61,538155,523450,-14705,44,68,,Không
14350,IN,Juan M Bailey,2008-07-19 09:14:01.950,1,2010-09-13 17:28:02.671,9,79400,58570,-20830,51,27,786.0,Không
14351,IN,Kendra N Dominguez,2009-02-15 05:06:15.898,2,2011-12-23 07:29:56.255,122,1076311,1083265,6954,20,60,1041.0,Không
14352,IN,Cole Q Bailey,2012-04-09 01:32:16.653,2,2013-10-13 16:26:48.493,70,617555,605588,-11967,17,28,552.0,Không
14353,IN,Jared NULL Bailey,2013-11-09 00:58:53.338,2,2015-04-22 04:32:24.502,91,802822,800210,-2612,36,26,529.0,Không
14354,IN,Paula NULL Vazquez,2008-12-01 11:23:35.411,1,2009-11-06 01:46:23.388,49,432288,440197,7909,94,68,339.0,Không
14355,IN,Kendra H Gill,2012-06-02 12:28:47.300,1,2014-10-11 17:31:23.142,10,88222,66727,-21495,70,41,861.0,Không
